family_sku,sku,karat,metal,width_mm,ring_size_us,weight_grams,price_preview_cents_active_basis,quantity
RSG-R-1008,RSG-R-1008-5MM-14.5,10K,Rose Gold,5,14.5,5.185,96500,20
RSG-R-1008,RSG-R-1008-5MM-15,10K,Rose Gold,5,15,5.29,98000,20
RSG-R-1008,RSG-R-1008-5MM-15.5,10K,Rose Gold,5,15.5,5.355,99000,20
RSG-R-1008,RSG-R-1008-5MM-16,10K,Rose Gold,5,16,5.42,100000,20
RSG-R-1008,RSG-R-1008-6MM-4,10K,Rose Gold,6,4,4.11,80500,20
RSG-R-1008,RSG-R-1008-6MM-4.5,10K,Rose Gold,6,4.5,4.205,82000,20
RSG-R-1008,RSG-R-1008-6MM-5,10K,Rose Gold,6,5,4.3,83500,20
RSG-R-1008,RSG-R-1008-6MM-5.5,10K,Rose Gold,6,5.5,4.4,85000,20
RSG-R-1008,RSG-R-1008-6MM-6,10K,Rose Gold,6,6,4.5,86500,20
RSG-R-1008,RSG-R-1008-6MM-6.5,10K,Rose Gold,6,6.5,4.6,88000,20
RSG-R-1008,RSG-R-1008-6MM-7,10K,Rose Gold,6,7,4.7,89500,20
RSG-R-1008,RSG-R-1008-6MM-7.5,10K,Rose Gold,6,7.5,4.8,91000,20
RSG-R-1008,RSG-R-1008-6MM-8,10K,Rose Gold,6,8,4.9,92000,20
RSG-R-1008,RSG-R-1008-6MM-8.5,10K,Rose Gold,6,8.5,5.0,93500,20
RSG-R-1008,RSG-R-1008-6MM-9,10K,Rose Gold,6,9,5.1,95000,20
RSG-R-1008,RSG-R-1008-6MM-9.5,10K,Rose Gold,6,9.5,5.2,96500,20
RSG-R-1008,RSG-R-1008-6MM-10,10K,Rose Gold,6,10,5.3,98000,20
RSG-R-1008,RSG-R-1008-6MM-10.5,10K,Rose Gold,6,10.5,5.4,99500,20
RSG-R-1008,RSG-R-1008-6MM-11,10K,Rose Gold,6,11,5.5,101000,20
RSG-R-1008,RSG-R-1008-6MM-11.5,10K,Rose Gold,6,11.5,5.6,102500,20
RSG-R-1008,RSG-R-1008-6MM-12,10K,Rose Gold,6,12,5.7,104000,20
RSG-R-1008,RSG-R-1008-6MM-12.5,10K,Rose Gold,6,12.5,5.8,105500,20
RSG-R-1008,RSG-R-1008-6MM-13,10K,Rose Gold,6,13,5.9,107000,20
RSG-R-1008,RSG-R-1008-6MM-13.5,10K,Rose Gold,6,13.5,6.0,108500,20
RSG-R-1008,RSG-R-1008-6MM-14,10K,Rose Gold,6,14,6.1,110000,20
RSG-R-1008,RSG-R-1008-6MM-14.5,10K,Rose Gold,6,14.5,6.195,111500,20
RSG-R-1008,RSG-R-1008-6MM-15,10K,Rose Gold,6,15,6.29,113000,20
RSG-R-1008,RSG-R-1008-6MM-15.5,10K,Rose Gold,6,15.5,6.39,114000,20
RSG-R-1008,RSG-R-1008-6MM-16,10K,Rose Gold,6,16,6.49,115500,20
RSG-R-1008,RSG-R-1008-7MM-4,10K,Rose Gold,7,4,4.79,90500,20
RSG-R-1008,RSG-R-1008-7MM-4.5,10K,Rose Gold,7,4.5,4.905,92500,20
RSG-R-1008,RSG-R-1008-7MM-5,10K,Rose Gold,7,5,5.02,94000,20
RSG-R-1008,RSG-R-1008-7MM-5.5,10K,Rose Gold,7,5.5,5.135,95500,20
RSG-R-1008,RSG-R-1008-7MM-6,10K,Rose Gold,7,6,5.25,97500,20
RSG-R-1008,RSG-R-1008-7MM-6.5,10K,Rose Gold,7,6.5,5.37,99000,20
RSG-R-1008,RSG-R-1008-7MM-7,10K,Rose Gold,7,7,5.49,101000,20
RSG-R-1008,RSG-R-1008-7MM-7.5,10K,Rose Gold,7,7.5,5.605,102500,20
RSG-R-1008,RSG-R-1008-7MM-8,10K,Rose Gold,7,8,5.72,104500,20
RSG-R-1008,RSG-R-1008-7MM-8.5,10K,Rose Gold,7,8.5,5.835,106000,20
RSG-R-1008,RSG-R-1008-7MM-9,10K,Rose Gold,7,9,5.95,107500,20
RSG-R-1008,RSG-R-1008-7MM-9.5,10K,Rose Gold,7,9.5,6.065,109500,20
RSG-R-1008,RSG-R-1008-7MM-10,10K,Rose Gold,7,10,6.18,111000,20
RSG-R-1008,RSG-R-1008-7MM-10.5,10K,Rose Gold,7,10.5,6.3,113000,20
RSG-R-1008,RSG-R-1008-7MM-11,10K,Rose Gold,7,11,6.42,114500,20
RSG-R-1008,RSG-R-1008-7MM-11.5,10K,Rose Gold,7,11.5,6.535,116500,20
RSG-R-1008,RSG-R-1008-7MM-12,10K,Rose Gold,7,12,6.65,118000,20
RSG-R-1008,RSG-R-1008-7MM-12.5,10K,Rose Gold,7,12.5,6.765,119500,20
RSG-R-1008,RSG-R-1008-7MM-13,10K,Rose Gold,7,13,6.88,121500,20
RSG-R-1008,RSG-R-1008-7MM-13.5,10K,Rose Gold,7,13.5,6.995,123000,20
RSG-R-1008,RSG-R-1008-7MM-14,10K,Rose Gold,7,14,7.11,125000,20
RSG-R-1008,RSG-R-1008-7MM-14.5,10K,Rose Gold,7,14.5,7.225,126500,20
RSG-R-1008,RSG-R-1008-7MM-15,10K,Rose Gold,7,15,7.34,128000,20
RSG-R-1008,RSG-R-1008-7MM-15.5,10K,Rose Gold,7,15.5,7.46,130000,20
RSG-R-1008,RSG-R-1008-7MM-16,10K,Rose Gold,7,16,7.58,131500,20
RSG-R-1008,RSG-R-1008-8MM-4,10K,Rose Gold,8,4,5.47,115000,20
RSG-R-1008,RSG-R-1008-8MM-4.5,10K,Rose Gold,8,4.5,5.605,117500,20
RSG-R-1008,RSG-R-1008-8MM-5,10K,Rose Gold,8,5,5.74,119500,20
RSG-R-1008,RSG-R-1008-8MM-5.5,10K,Rose Gold,8,5.5,5.87,121500,20
RSG-R-1008,RSG-R-1008-8MM-6,10K,Rose Gold,8,6,6.0,124000,20
RSG-R-1008,RSG-R-1008-8MM-6.5,10K,Rose Gold,8,6.5,6.135,126000,20
RSG-R-1008,RSG-R-1008-8MM-7,10K,Rose Gold,8,7,6.27,128500,20
RSG-R-1008,RSG-R-1008-8MM-7.5,10K,Rose Gold,8,7.5,6.405,131000,20
RSG-R-1008,RSG-R-1008-8MM-8,10K,Rose Gold,8,8,6.54,133000,20
RSG-R-1008,RSG-R-1008-8MM-8.5,10K,Rose Gold,8,8.5,6.67,135000,20
RSG-R-1008,RSG-R-1008-8MM-9,10K,Rose Gold,8,9,6.8,137500,20
RSG-R-1008,RSG-R-1008-8MM-9.5,10K,Rose Gold,8,9.5,6.935,139500,20
RSG-R-1008,RSG-R-1008-8MM-10,10K,Rose Gold,8,10,7.07,142000,20
RSG-R-1008,RSG-R-1008-8MM-10.5,10K,Rose Gold,8,10.5,7.2,144000,20
RSG-R-1008,RSG-R-1008-8MM-11,10K,Rose Gold,8,11,7.33,146000,20
RSG-R-1008,RSG-R-1008-8MM-11.5,10K,Rose Gold,8,11.5,7.465,148500,20
RSG-R-1008,RSG-R-1008-8MM-12,10K,Rose Gold,8,12,7.6,151000,20
RSG-R-1008,RSG-R-1008-8MM-12.5,10K,Rose Gold,8,12.5,7.73,153000,20
RSG-R-1008,RSG-R-1008-8MM-13,10K,Rose Gold,8,13,7.86,155000,20
RSG-R-1008,RSG-R-1008-8MM-13.5,10K,Rose Gold,8,13.5,7.995,157500,20
RSG-R-1008,RSG-R-1008-8MM-14,10K,Rose Gold,8,14,8.13,159500,20
RSG-R-1008,RSG-R-1008-8MM-14.5,10K,Rose Gold,8,14.5,8.26,162000,20
RSG-R-1008,RSG-R-1008-8MM-15,10K,Rose Gold,8,15,8.39,164000,20
RSG-R-1008,RSG-R-1008-8MM-15.5,10K,Rose Gold,8,15.5,8.525,166500,20
RSG-R-1008,RSG-R-1008-8MM-16,10K,Rose Gold,8,16,8.66,168500,20
RSG-R-1008,RSG-R-1008-9MM-4,10K,Rose Gold,9,4,6.16,126500,20
RSG-R-1008,RSG-R-1008-9MM-4.5,10K,Rose Gold,9,4.5,6.31,129000,20
RSG-R-1008,RSG-R-1008-9MM-5,10K,Rose Gold,9,5,6.46,131500,20
RSG-R-1008,RSG-R-1008-9MM-5.5,10K,Rose Gold,9,5.5,6.61,134000,20
RSG-R-1008,RSG-R-1008-9MM-6,10K,Rose Gold,9,6,6.76,136500,20
RSG-R-1008,RSG-R-1008-9MM-6.5,10K,Rose Gold,9,6.5,6.905,139000,20
RSG-R-1008,RSG-R-1008-9MM-7,10K,Rose Gold,9,7,7.05,141500,20
RSG-R-1008,RSG-R-1008-9MM-7.5,10K,Rose Gold,9,7.5,7.2,144000,20
RSG-R-1008,RSG-R-1008-9MM-8,10K,Rose Gold,9,8,7.35,146500,20
RSG-R-1008,RSG-R-1008-9MM-8.5,10K,Rose Gold,9,8.5,7.5,149000,20
RSG-R-1008,RSG-R-1008-9MM-9,10K,Rose Gold,9,9,7.65,151500,20
RSG-R-1008,RSG-R-1008-9MM-9.5,10K,Rose Gold,9,9.5,7.8,154000,20
RSG-R-1008,RSG-R-1008-9MM-10,10K,Rose Gold,9,10,7.95,157000,20
RSG-R-1008,RSG-R-1008-9MM-10.5,10K,Rose Gold,9,10.5,8.1,159500,20
RSG-R-1008,RSG-R-1008-9MM-11,10K,Rose Gold,9,11,8.25,161500,20
RSG-R-1008,RSG-R-1008-9MM-11.5,10K,Rose Gold,9,11.5,8.4,164000,20
RSG-R-1008,RSG-R-1008-9MM-12,10K,Rose Gold,9,12,8.55,167000,20
RSG-R-1008,RSG-R-1008-9MM-12.5,10K,Rose Gold,9,12.5,8.7,169500,20
RSG-R-1008,RSG-R-1008-9MM-13,10K,Rose Gold,9,13,8.85,172000,20
RSG-R-1008,RSG-R-1008-9MM-13.5,10K,Rose Gold,9,13.5,8.995,174000,20
RSG-R-1008,RSG-R-1008-9MM-14,10K,Rose Gold,9,14,9.14,177000,20
RSG-R-1008,RSG-R-1008-9MM-14.5,10K,Rose Gold,9,14.5,9.29,179500,20
RSG-R-1008,RSG-R-1008-9MM-15,10K,Rose Gold,9,15,9.44,182000,20
RSG-R-1008,RSG-R-1008-9MM-15.5,10K,Rose Gold,9,15.5,9.59,184500,20
RSG-R-1008,RSG-R-1008-9MM-16,10K,Rose Gold,9,16,9.74,187000,20
RSG-R-1008,RSG-R-1008-10MM-4,10K,Rose Gold,10,4,6.84,138000,20
RSG-R-1008,RSG-R-1008-10MM-4.5,10K,Rose Gold,10,4.5,7.005,141000,20
RSG-R-1008,RSG-R-1008-10MM-5,10K,Rose Gold,10,5,7.17,143500,20
RSG-R-1008,RSG-R-1008-10MM-5.5,10K,Rose Gold,10,5.5,7.34,146500,20
RSG-R-1008,RSG-R-1008-10MM-6,10K,Rose Gold,10,6,7.51,149500,20
RSG-R-1008,RSG-R-1008-10MM-6.5,10K,Rose Gold,10,6.5,7.675,152000,20
RSG-R-1008,RSG-R-1008-10MM-7,10K,Rose Gold,10,7,7.84,155000,20
RSG-R-1008,RSG-R-1008-10MM-7.5,10K,Rose Gold,10,7.5,8.005,157500,20
RSG-R-1008,RSG-R-1008-10MM-8,10K,Rose Gold,10,8,8.17,160500,20
RSG-R-1008,RSG-R-1008-10MM-8.5,10K,Rose Gold,10,8.5,8.335,163000,20
RSG-R-1008,RSG-R-1008-10MM-9,10K,Rose Gold,10,9,8.5,166000,20
RSG-R-1008,RSG-R-1008-10MM-9.5,10K,Rose Gold,10,9.5,8.665,169000,20
RSG-R-1008,RSG-R-1008-10MM-10,10K,Rose Gold,10,10,8.83,171500,20
RSG-R-1008,RSG-R-1008-10MM-10.5,10K,Rose Gold,10,10.5,8.995,174000,20
RSG-R-1008,RSG-R-1008-10MM-11,10K,Rose Gold,10,11,9.16,177000,20
RSG-R-1008,RSG-R-1008-10MM-11.5,10K,Rose Gold,10,11.5,9.33,180000,20
RSG-R-1008,RSG-R-1008-10MM-12,10K,Rose Gold,10,12,9.5,183000,20
RSG-R-1008,RSG-R-1008-10MM-12.5,10K,Rose Gold,10,12.5,9.665,185500,20
RSG-R-1008,RSG-R-1008-10MM-13,10K,Rose Gold,10,13,9.83,188500,20
RSG-R-1008,RSG-R-1008-10MM-13.5,10K,Rose Gold,10,13.5,9.995,191000,20
RSG-R-1008,RSG-R-1008-10MM-14,10K,Rose Gold,10,14,10.16,194000,20
RSG-R-1008,RSG-R-1008-10MM-14.5,10K,Rose Gold,10,14.5,10.325,196500,20
RSG-R-1008,RSG-R-1008-10MM-15,10K,Rose Gold,10,15,10.49,199500,20
RSG-R-1008,RSG-R-1008-10MM-15.5,10K,Rose Gold,10,15.5,10.655,202000,20
RSG-R-1008,RSG-R-1008-10MM-16,10K,Rose Gold,10,16,10.82,205000,20
RSG-R-1008,RSG-R-1008-11MM-4,10K,Rose Gold,11,4,7.53,149500,20
RSG-R-1008,RSG-R-1008-11MM-4.5,10K,Rose Gold,11,4.5,7.71,152500,20
RSG-R-1008,RSG-R-1008-11MM-5,10K,Rose Gold,11,5,7.89,155500,20
RSG-R-1008,RSG-R-1008-11MM-5.5,10K,Rose Gold,11,5.5,8.075,159000,20
RSG-R-1008,RSG-R-1008-11MM-6,10K,Rose Gold,11,6,8.26,162000,20
RSG-R-1008,RSG-R-1008-11MM-6.5,10K,Rose Gold,11,6.5,8.44,165000,20
RSG-R-1008,RSG-R-1008-11MM-7,10K,Rose Gold,11,7,8.62,168000,20
RSG-R-1008,RSG-R-1008-11MM-7.5,10K,Rose Gold,11,7.5,8.805,171000,20
RSG-R-1008,RSG-R-1008-11MM-8,10K,Rose Gold,11,8,8.99,174000,20
RSG-R-1008,RSG-R-1008-11MM-8.5,10K,Rose Gold,11,8.5,9.17,177500,20
RSG-R-1008,RSG-R-1008-11MM-9,10K,Rose Gold,11,9,9.35,180000,20
RSG-R-1008,RSG-R-1008-11MM-9.5,10K,Rose Gold,11,9.5,9.535,183500,20
RSG-R-1008,RSG-R-1008-11MM-10,10K,Rose Gold,11,10,9.72,186500,20
RSG-R-1008,RSG-R-1008-11MM-10.5,10K,Rose Gold,11,10.5,9.9,189500,20
RSG-R-1008,RSG-R-1008-11MM-11,10K,Rose Gold,11,11,10.08,192500,20
RSG-R-1008,RSG-R-1008-11MM-11.5,10K,Rose Gold,11,11.5,10.265,195500,20
RSG-R-1008,RSG-R-1008-11MM-12,10K,Rose Gold,11,12,10.45,199000,20
RSG-R-1008,RSG-R-1008-11MM-12.5,10K,Rose Gold,11,12.5,10.63,202000,20
RSG-R-1008,RSG-R-1008-11MM-13,10K,Rose Gold,11,13,10.81,205000,20
RSG-R-1008,RSG-R-1008-11MM-13.5,10K,Rose Gold,11,13.5,10.995,208000,20
RSG-R-1008,RSG-R-1008-11MM-14,10K,Rose Gold,11,14,11.18,211000,20
RSG-R-1008,RSG-R-1008-11MM-14.5,10K,Rose Gold,11,14.5,11.355,214000,20
RSG-R-1008,RSG-R-1008-11MM-15,10K,Rose Gold,11,15,11.53,217000,20
RSG-R-1008,RSG-R-1008-11MM-15.5,10K,Rose Gold,11,15.5,11.72,220000,20
RSG-R-1008,RSG-R-1008-11MM-16,10K,Rose Gold,11,16,11.91,223500,20
RSG-R-1008,RSG-R-1008-12MM-4,10K,Rose Gold,12,4,8.21,161000,20
RSG-R-1008,RSG-R-1008-12MM-4.5,10K,Rose Gold,12,4.5,8.41,164500,20
RSG-R-1008,RSG-R-1008-12MM-5,10K,Rose Gold,12,5,8.61,168000,20
RSG-R-1008,RSG-R-1008-12MM-5.5,10K,Rose Gold,12,5.5,8.81,171000,20
RSG-R-1008,RSG-R-1008-12MM-6,10K,Rose Gold,12,6,9.01,174500,20
RSG-R-1008,RSG-R-1008-12MM-6.5,10K,Rose Gold,12,6.5,9.21,178000,20
RSG-R-1008,RSG-R-1008-12MM-7,10K,Rose Gold,12,7,9.41,181500,20
RSG-R-1008,RSG-R-1008-12MM-7.5,10K,Rose Gold,12,7.5,9.605,184500,20
RSG-R-1008,RSG-R-1008-12MM-8,10K,Rose Gold,12,8,9.8,188000,20
RSG-R-1008,RSG-R-1008-12MM-8.5,10K,Rose Gold,12,8.5,10.0,191000,20
RSG-R-1008,RSG-R-1008-12MM-9,10K,Rose Gold,12,9,10.2,194500,20
RSG-R-1008,RSG-R-1008-12MM-9.5,10K,Rose Gold,12,9.5,10.4,198000,20
RSG-R-1008,RSG-R-1008-12MM-10,10K,Rose Gold,12,10,10.6,201500,20
RSG-R-1008,RSG-R-1008-12MM-10.5,10K,Rose Gold,12,10.5,10.8,204500,20
RSG-R-1008,RSG-R-1008-12MM-11,10K,Rose Gold,12,11,11.0,208000,20
RSG-R-1008,RSG-R-1008-12MM-11.5,10K,Rose Gold,12,11.5,11.2,211500,20
RSG-R-1008,RSG-R-1008-12MM-12,10K,Rose Gold,12,12,11.4,215000,20
RSG-R-1008,RSG-R-1008-12MM-12.5,10K,Rose Gold,12,12.5,11.595,218000,20
RSG-R-1008,RSG-R-1008-12MM-13,10K,Rose Gold,12,13,11.79,221500,20
RSG-R-1008,RSG-R-1008-12MM-13.5,10K,Rose Gold,12,13.5,11.99,225000,20
RSG-R-1008,RSG-R-1008-12MM-14,10K,Rose Gold,12,14,12.19,228000,20
RSG-R-1008,RSG-R-1008-12MM-14.5,10K,Rose Gold,12,14.5,12.39,231500,20
RSG-R-1008,RSG-R-1008-12MM-15,10K,Rose Gold,12,15,12.59,235000,20
RSG-R-1008,RSG-R-1008-12MM-15.5,10K,Rose Gold,12,15.5,12.79,238000,20
RSG-R-1008,RSG-R-1008-12MM-16,10K,Rose Gold,12,16,12.99,241500,20
RSG-R-1408,RSG-R-1408-5MM-4,14K,Rose Gold,5,4,3.89,100000,20
RSG-R-1408,RSG-R-1408-5MM-4.5,14K,Rose Gold,5,4.5,3.975,102000,20
RSG-R-1408,RSG-R-1408-5MM-5,14K,Rose Gold,5,5,4.06,103500,20
RSG-R-1408,RSG-R-1408-5MM-5.5,14K,Rose Gold,5,5.5,4.16,105500,20
RSG-R-1408,RSG-R-1408-5MM-6,14K,Rose Gold,5,6,4.26,108000,20
RSG-R-1408,RSG-R-1408-5MM-6.5,14K,Rose Gold,5,6.5,4.355,109500,20
RSG-R-1408,RSG-R-1408-5MM-7,14K,Rose Gold,5,7,4.45,111500,20
RSG-R-1408,RSG-R-1408-5MM-7.5,14K,Rose Gold,5,7.5,4.545,113500,20
RSG-R-1408,RSG-R-1408-5MM-8,14K,Rose Gold,5,8,4.64,115500,20
RSG-R-1408,RSG-R-1408-5MM-8.5,14K,Rose Gold,5,8.5,4.735,117500,20
RSG-R-1408,RSG-R-1408-5MM-9,14K,Rose Gold,5,9,4.83,119500,20
RSG-R-1408,RSG-R-1408-5MM-9.5,14K,Rose Gold,5,9.5,4.925,121500,20
RSG-R-1408,RSG-R-1408-5MM-10,14K,Rose Gold,5,10,5.02,123500,20
RSG-R-1408,RSG-R-1408-5MM-10.5,14K,Rose Gold,5,10.5,5.115,125500,20
RSG-R-1408,RSG-R-1408-5MM-11,14K,Rose Gold,5,11,5.21,127500,20
RSG-R-1408,RSG-R-1408-5MM-11.5,14K,Rose Gold,5,11.5,5.305,129500,20
RSG-R-1408,RSG-R-1408-5MM-12,14K,Rose Gold,5,12,5.4,131500,20
RSG-R-1408,RSG-R-1408-5MM-12.5,14K,Rose Gold,5,12.5,5.49,133000,20
RSG-R-1408,RSG-R-1408-5MM-13,14K,Rose Gold,5,13,5.58,135000,20
RSG-R-1408,RSG-R-1408-5MM-13.5,14K,Rose Gold,5,13.5,5.675,137000,20
RSG-R-1408,RSG-R-1408-5MM-14,14K,Rose Gold,5,14,5.77,139000,20
RSG-R-1408,RSG-R-1408-5MM-14.5,14K,Rose Gold,5,14.5,5.865,141000,20
RSG-R-1408,RSG-R-1408-5MM-15,14K,Rose Gold,5,15,5.96,143000,20
RSG-R-1408,RSG-R-1408-5MM-15.5,14K,Rose Gold,5,15.5,6.055,145000,20
RSG-R-1408,RSG-R-1408-5MM-16,14K,Rose Gold,5,16,6.15,146500,20
RSG-R-1408,RSG-R-1408-6MM-4,14K,Rose Gold,6,4,4.67,116000,20
RSG-R-1408,RSG-R-1408-6MM-4.5,14K,Rose Gold,6,4.5,4.78,118500,20
RSG-R-1408,RSG-R-1408-6MM-5,14K,Rose Gold,6,5,4.89,121000,20
RSG-R-1408,RSG-R-1408-6MM-5.5,14K,Rose Gold,6,5.5,5.005,123000,20
RSG-R-1408,RSG-R-1408-6MM-6,14K,Rose Gold,6,6,5.12,125500,20
RSG-R-1408,RSG-R-1408-6MM-6.5,14K,Rose Gold,6,6.5,5.23,127500,20
RSG-R-1408,RSG-R-1408-6MM-7,14K,Rose Gold,6,7,5.34,130000,20
RSG-R-1408,RSG-R-1408-6MM-7.5,14K,Rose Gold,6,7.5,5.455,132500,20
RSG-R-1408,RSG-R-1408-6MM-8,14K,Rose Gold,6,8,5.57,135000,20
RSG-R-1408,RSG-R-1408-6MM-8.5,14K,Rose Gold,6,8.5,5.685,137000,20
RSG-R-1408,RSG-R-1408-6MM-9,14K,Rose Gold,6,9,5.8,139500,20
RSG-R-1408,RSG-R-1408-6MM-9.5,14K,Rose Gold,6,9.5,5.91,141500,20
RSG-R-1408,RSG-R-1408-6MM-10,14K,Rose Gold,6,10,6.02,144000,20
RSG-R-1408,RSG-R-1408-6MM-10.5,14K,Rose Gold,6,10.5,6.135,146500,20
RSG-R-1408,RSG-R-1408-6MM-11,14K,Rose Gold,6,11,6.25,149000,20
RSG-R-1408,RSG-R-1408-6MM-11.5,14K,Rose Gold,6,11.5,6.36,151000,20
RSG-R-1408,RSG-R-1408-6MM-12,14K,Rose Gold,6,12,6.47,153500,20
RSG-R-1408,RSG-R-1408-6MM-12.5,14K,Rose Gold,6,12.5,6.585,155500,20
RSG-R-1408,RSG-R-1408-6MM-13,14K,Rose Gold,6,13,6.7,158000,20
RSG-R-1408,RSG-R-1408-6MM-13.5,14K,Rose Gold,6,13.5,6.815,160500,20
RSG-R-1408,RSG-R-1408-6MM-14,14K,Rose Gold,6,14,6.93,163000,20
RSG-R-1408,RSG-R-1408-6MM-14.5,14K,Rose Gold,6,14.5,7.04,165000,20
RSG-R-1408,RSG-R-1408-6MM-15,14K,Rose Gold,6,15,7.15,167500,20
RSG-R-1408,RSG-R-1408-6MM-15.5,14K,Rose Gold,6,15.5,7.265,169500,20
RSG-R-1408,RSG-R-1408-6MM-16,14K,Rose Gold,6,16,7.38,172000,20
RSG-R-1408,RSG-R-1408-7MM-4,14K,Rose Gold,7,4,5.44,132000,20
RSG-R-1408,RSG-R-1408-7MM-4.5,14K,Rose Gold,7,4.5,5.575,135000,20
RSG-R-1408,RSG-R-1408-7MM-5,14K,Rose Gold,7,5,5.71,137500,20
RSG-R-1408,RSG-R-1408-7MM-5.5,14K,Rose Gold,7,5.5,5.84,140500,20
RSG-R-1408,RSG-R-1408-7MM-6,14K,Rose Gold,7,6,5.97,143000,20
RSG-R-1408,RSG-R-1408-7MM-6.5,14K,Rose Gold,7,6.5,6.1,145500,20
RSG-R-1408,RSG-R-1408-7MM-7,14K,Rose Gold,7,7,6.23,148500,20
RSG-R-1408,RSG-R-1408-7MM-7.5,14K,Rose Gold,7,7.5,6.365,151000,20
RSG-R-1408,RSG-R-1408-7MM-8,14K,Rose Gold,7,8,6.5,154000,20
RSG-R-1408,RSG-R-1408-7MM-8.5,14K,Rose Gold,7,8.5,6.63,156500,20
RSG-R-1408,RSG-R-1408-7MM-9,14K,Rose Gold,7,9,6.76,159500,20
RSG-R-1408,RSG-R-1408-7MM-9.5,14K,Rose Gold,7,9.5,6.895,162000,20
RSG-R-1408,RSG-R-1408-7MM-10,14K,Rose Gold,7,10,7.03,165000,20
RSG-R-1408,RSG-R-1408-7MM-10.5,14K,Rose Gold,7,10.5,7.16,167500,20
RSG-R-1408,RSG-R-1408-7MM-11,14K,Rose Gold,7,11,7.29,170000,20
RSG-R-1408,RSG-R-1408-7MM-11.5,14K,Rose Gold,7,11.5,7.42,173000,20
RSG-R-1408,RSG-R-1408-7MM-12,14K,Rose Gold,7,12,7.55,175500,20
RSG-R-1408,RSG-R-1408-7MM-12.5,14K,Rose Gold,7,12.5,7.685,178500,20
RSG-R-1408,RSG-R-1408-7MM-13,14K,Rose Gold,7,13,7.82,181000,20
RSG-R-1408,RSG-R-1408-7MM-13.5,14K,Rose Gold,7,13.5,7.95,183500,20
RSG-R-1408,RSG-R-1408-7MM-14,14K,Rose Gold,7,14,8.08,186500,20
RSG-R-1408,RSG-R-1408-7MM-14.5,14K,Rose Gold,7,14.5,8.215,189000,20
RSG-R-1408,RSG-R-1408-7MM-15,14K,Rose Gold,7,15,8.35,192000,20
RSG-R-1408,RSG-R-1408-7MM-15.5,14K,Rose Gold,7,15.5,8.48,194500,20
RSG-R-1408,RSG-R-1408-7MM-16,14K,Rose Gold,7,16,8.61,197500,20
RSG-R-1408,RSG-R-1408-8MM-4,14K,Rose Gold,8,4,6.22,169500,20
RSG-R-1408,RSG-R-1408-8MM-4.5,14K,Rose Gold,8,4.5,6.37,173000,20
RSG-R-1408,RSG-R-1408-8MM-5,14K,Rose Gold,8,5,6.52,176500,20
RSG-R-1408,RSG-R-1408-8MM-5.5,14K,Rose Gold,8,5.5,6.67,180000,20
RSG-R-1408,RSG-R-1408-8MM-6,14K,Rose Gold,8,6,6.82,183500,20
RSG-R-1408,RSG-R-1408-8MM-6.5,14K,Rose Gold,8,6.5,6.975,187000,20
RSG-R-1408,RSG-R-1408-8MM-7,14K,Rose Gold,8,7,7.13,190500,20
RSG-R-1408,RSG-R-1408-8MM-7.5,14K,Rose Gold,8,7.5,7.28,194000,20
RSG-R-1408,RSG-R-1408-8MM-8,14K,Rose Gold,8,8,7.43,197500,20
RSG-R-1408,RSG-R-1408-8MM-8.5,14K,Rose Gold,8,8.5,7.58,201500,20
RSG-R-1408,RSG-R-1408-8MM-9,14K,Rose Gold,8,9,7.73,205000,20
RSG-R-1408,RSG-R-1408-8MM-9.5,14K,Rose Gold,8,9.5,7.88,208500,20
RSG-R-1408,RSG-R-1408-8MM-10,14K,Rose Gold,8,10,8.03,212000,20
RSG-R-1408,RSG-R-1408-8MM-10.5,14K,Rose Gold,8,10.5,8.18,215500,20
RSG-R-1408,RSG-R-1408-8MM-11,14K,Rose Gold,8,11,8.33,219000,20
RSG-R-1408,RSG-R-1408-8MM-11.5,14K,Rose Gold,8,11.5,8.48,222500,20
RSG-R-1408,RSG-R-1408-8MM-12,14K,Rose Gold,8,12,8.63,226000,20
RSG-R-1408,RSG-R-1408-8MM-12.5,14K,Rose Gold,8,12.5,8.78,229500,20
RSG-R-1408,RSG-R-1408-8MM-13,14K,Rose Gold,8,13,8.93,233000,20
RSG-R-1408,RSG-R-1408-8MM-13.5,14K,Rose Gold,8,13.5,9.085,236500,20
RSG-R-1408,RSG-R-1408-8MM-14,14K,Rose Gold,8,14,9.24,240500,20
RSG-R-1408,RSG-R-1408-8MM-14.5,14K,Rose Gold,8,14.5,9.39,244000,20
RSG-R-1408,RSG-R-1408-8MM-15,14K,Rose Gold,8,15,9.54,247500,20
RSG-R-1408,RSG-R-1408-8MM-15.5,14K,Rose Gold,8,15.5,9.69,251000,20
RSG-R-1408,RSG-R-1408-8MM-16,14K,Rose Gold,8,16,9.84,254500,20
RSG-R-1408,RSG-R-1408-9MM-4,14K,Rose Gold,9,4,7.0,187500,20
RSG-R-1408,RSG-R-1408-9MM-4.5,14K,Rose Gold,9,4.5,7.17,191500,20
RSG-R-1408,RSG-R-1408-9MM-5,14K,Rose Gold,9,5,7.34,195500,20
RSG-R-1408,RSG-R-1408-9MM-5.5,14K,Rose Gold,9,5.5,7.51,199500,20
RSG-R-1408,RSG-R-1408-9MM-6,14K,Rose Gold,9,6,7.68,203500,20
RSG-R-1408,RSG-R-1408-9MM-6.5,14K,Rose Gold,9,6.5,7.85,207500,20
